                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.3487,                0.95788,                0.95027,                0.42897,                0.33283,                0.32948,                0.19011,                 1.3243,                0.96548,                0.93449,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3396,                0.95153,                 0.9484,                0.42821,                0.33388,                0.32931,                0.19026,                 1.3242,                0.96508,                0.93446,               0.002575,               0.002575,               0.002575
                    152,                 1.3495,                0.95644,                0.94744,                0.42808,                0.33388,                 0.3292,                0.19036,                  1.324,                 0.9649,                0.93441,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3435,                0.95092,                0.94736,                0.42756,                0.33426,                0.32944,                 0.1904,                 1.3239,                0.96484,                0.93446,               0.002476,               0.002476,               0.002476
                    154,                   1.34,                0.94591,                0.94895,                0.42763,                0.33438,                0.32957,                0.19046,                 1.3238,                0.96465,                0.93442,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3501,                0.95537,                0.94879,                0.42827,                0.33472,                 0.3298,                 0.1905,                 1.3237,                0.96439,                0.93452,               0.002377,               0.002377,               0.002377
                    156,                 1.3371,                0.94676,                 0.9465,                0.42982,                0.33454,                0.32994,                0.19056,                 1.3235,                0.96426,                0.93449,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3431,                0.95117,                0.94743,                0.43159,                0.33358,                0.33004,                0.19063,                 1.3234,                0.96409,                0.93452,               0.002278,               0.002278,               0.002278
                    158,                 1.3448,                0.95297,                0.94647,                 0.4297,                 0.3348,                0.33018,                0.19063,                 1.3233,                0.96406,                0.93452,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3377,                0.95015,                0.94791,                0.43087,                0.33358,                0.33027,                0.19061,                 1.3231,                0.96399,                0.93439,               0.002179,               0.002179,               0.002179
                    160,                  1.333,                0.94019,                0.94366,                0.42922,                0.33478,                0.33037,                0.19079,                 1.3229,                0.96399,                0.93426,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3365,                0.94282,                0.94555,                0.42835,                0.33433,                0.33039,                 0.1909,                 1.3228,                0.96394,                0.93423,                0.00208,                0.00208,                0.00208
                    162,                 1.3265,                0.93716,                0.94397,                0.42764,                0.33495,                0.33063,                0.19095,                 1.3228,                0.96377,                0.93425,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3305,                0.93763,                0.94082,                0.42937,                 0.3346,                0.33077,                0.19099,                 1.3228,                0.96376,                0.93427,               0.001981,               0.001981,               0.001981
                    164,                 1.3293,                0.93936,                0.94664,                0.42915,                0.33444,                 0.3306,                0.19106,                 1.3227,                0.96371,                0.93427,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3311,                0.93318,                0.94493,                0.42795,                 0.3355,                0.33091,                0.19112,                 1.3227,                0.96366,                0.93428,               0.001882,               0.001882,               0.001882
                    166,                 1.3275,                0.93278,                0.94618,                0.42649,                0.33622,                0.33118,                0.19126,                 1.3225,                0.96356,                0.93427,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3309,                0.93361,                0.94683,                0.43077,                0.33498,                0.33121,                 0.1913,                 1.3223,                0.96355,                0.93425,               0.001783,               0.001783,               0.001783
                    168,                 1.3217,                0.93086,                0.94349,                0.43083,                0.33486,                0.33117,                0.19133,                 1.3222,                0.96351,                0.93422,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3265,                0.93085,                0.94223,                0.43015,                0.33469,                0.33118,                 0.1913,                 1.3221,                0.96342,                0.93423,               0.001684,               0.001684,               0.001684
                    170,                 1.3301,                0.93623,                0.94579,                 0.4289,                 0.3357,                0.33122,                0.19131,                 1.3221,                0.96334,                0.93422,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3209,                0.92633,                0.94229,                0.42904,                0.33581,                0.33123,                 0.1913,                  1.322,                0.96327,                0.93423,               0.001585,               0.001585,               0.001585
                    172,                 1.3222,                0.92747,                0.94163,                0.43026,                0.33508,                0.33108,                0.19128,                 1.3218,                0.96312,                0.93421,              0.0015355,              0.0015355,              0.0015355
                    173,                  1.323,                0.92771,                 0.9446,                0.42983,                0.33512,                0.33117,                0.19136,                 1.3217,                0.96306,                0.93419,               0.001486,               0.001486,               0.001486
                    174,                 1.3239,                0.92702,                0.93927,                0.42969,                0.33474,                0.33098,                0.19128,                 1.3215,                0.96298,                0.93415,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3234,                0.92719,                0.94326,                0.43184,                0.33399,                0.33113,                 0.1914,                 1.3214,                0.96283,                0.93411,               0.001387,               0.001387,               0.001387
                    176,                 1.3197,                0.92463,                0.94156,                0.43205,                0.33389,                0.33116,                0.19145,                 1.3213,                 0.9626,                0.93409,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3207,                0.92483,                0.94212,                0.43221,                0.33389,                0.33124,                0.19152,                 1.3212,                0.96253,                0.93407,               0.001288,               0.001288,               0.001288
                    178,                 1.3163,                0.92378,                0.94077,                0.43088,                0.33473,                0.33134,                0.19158,                 1.3211,                0.96247,                0.93404,              0.0012385,              0.0012385,              0.0012385
                    179,                  1.318,                0.92114,                0.94008,                 0.4309,                0.33496,                0.33164,                0.19173,                 1.3211,                0.96243,                0.93403,               0.001189,               0.001189,               0.001189
                    180,                 1.3142,                0.91769,                0.93943,                0.43077,                0.33458,                0.33168,                0.19178,                  1.321,                0.96236,                0.93394,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3152,                0.91856,                0.94012,                0.43328,                0.33403,                 0.3318,                 0.1918,                 1.3209,                 0.9622,                0.93392,                0.00109,                0.00109,                0.00109
                    182,                 1.3159,                0.91813,                0.94099,                0.43219,                0.33405,                0.33188,                0.19177,                 1.3208,                0.96213,                0.93388,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3136,                0.91421,                0.93928,                0.43305,                0.33411,                 0.3319,                 0.1919,                 1.3207,                0.96205,                0.93385,               0.000991,               0.000991,               0.000991
                    184,                 1.3154,                0.91785,                 0.9412,                0.43285,                0.33405,                0.33209,                0.19193,                 1.3206,                0.96197,                0.93381,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3144,                0.91115,                0.93803,                0.43201,                 0.3342,                0.33208,                0.19195,                 1.3205,                0.96188,                0.93377,               0.000892,               0.000892,               0.000892
                    186,                 1.3095,                0.90994,                0.93891,                0.43432,                0.33332,                0.33223,                  0.192,                 1.3205,                0.96178,                0.93375,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3136,                0.91139,                 0.9374,                0.43002,                0.33603,                0.33224,                0.19202,                 1.3204,                0.96164,                0.93371,               0.000793,               0.000793,               0.000793
                    188,                 1.3115,                0.91172,                0.93874,                0.43126,                 0.3353,                0.33211,                0.19198,                 1.3204,                0.96164,                0.93373,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3035,                0.90835,                0.93869,                0.43023,                 0.3359,                0.33214,                0.19206,                 1.3203,                0.96158,                 0.9337,               0.000694,               0.000694,               0.000694
                    190,                 1.3108,                0.91103,                0.94054,                 0.4303,                0.33596,                0.33189,                  0.192,                 1.3202,                 0.9615,                0.93367,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.2943,                0.88878,                0.94649,                0.42911,                0.33681,                0.33221,                0.19204,                 1.3202,                0.96137,                0.93368,               0.000595,               0.000595,               0.000595
                    192,                 1.2789,                0.87539,                0.94055,                 0.4289,                0.33668,                 0.3324,                0.19207,                 1.3202,                0.96131,                0.93369,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2712,                0.86675,                0.93816,                0.43039,                0.33568,                0.33245,                0.19217,                 1.3202,                0.96124,                0.93365,               0.000496,               0.000496,               0.000496
                    194,                 1.2745,                0.86549,                 0.9387,                0.43077,                0.33568,                0.33261,                 0.1923,                 1.3203,                0.96119,                0.93362,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2765,                0.86477,                0.93928,                0.43102,                0.33579,                0.33257,                0.19234,                 1.3203,                0.96113,                 0.9336,               0.000397,               0.000397,               0.000397
                    196,                 1.2718,                 0.8646,                 0.9382,                0.43122,                0.33551,                0.33264,                0.19241,                 1.3202,                0.96101,                 0.9336,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2679,                0.85988,                0.93779,                0.43136,                0.33559,                0.33267,                 0.1923,                 1.3203,                0.96096,                 0.9336,               0.000298,               0.000298,               0.000298
                    198,                 1.2699,                0.85983,                0.93831,                0.43015,                0.33632,                0.33241,                0.19216,                 1.3203,                 0.9609,                0.93359,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2662,                0.85631,                 0.9379,                0.43012,                0.33654,                0.33229,                0.19215,                 1.3203,                0.96084,                0.93358,               0.000199,               0.000199,               0.000199
                    200,                 1.2709,                0.85927,                0.93782,                0.43059,                0.33638,                0.33231,                 0.1922,                 1.3203,                0.96076,                0.93356,              0.0001495,              0.0001495,              0.0001495
